,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,1,0,2,6,0,0
NV,2,117,1,0,3,0,0
BCC,0,1,12,1,1,0,0
AKIEC,0,1,4,2,1,0,0
BKL,0,6,0,3,13,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,1,0,1
