epoch,lr,train_loss,train_acc,val_loss,val_acc,val_balanced_acc,val_macro_recall,val_macro_f1,val_macro_precision,val_mcc,val_cohen_kappa,val_mean_youden_index,val_auc_macro_ovr,val_mean_auc_all_diagnoses,val_mean_ap_all_diagnoses,val_mean_sensitivity,val_mean_specificity,val_mean_ppv,val_mean_npv,val_melanoma_auc80,val_malignant_vs_benign_auc,roc_curve_path,confusion_matrix_path,val_predictions_path,detailed_metrics_path
5,0.0198078624113921,1.163590969547787,71.36428035923973,1.1226978227882187,83.41968911917098,0.7132950963090335,0.7132950963090335,0.6572486147933718,0.6431842877853271,0.736405733651414,0.7270396888535313,0.6862668439963461,0.9429657597521592,0.9429657597521592,0.8028373059890727,0.7132950963090335,0.9729717476873124,0.6431842877853271,0.9595908884188225,0.92109634551495,0.9482916412446614,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\roc_curves\epoch_005_roc.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\confusion_matrices\epoch_005_confusion_matrix.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\predictions\val_predictions_epoch_05.csv,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\metrics\epoch_005_detailed_metrics.json
10,0.0192388333853466,1.0339082707781744,77.82315193377829,0.9823038324790916,86.01036269430051,0.8720206042505694,0.8720206042505694,0.7890045194766159,0.7428651987110635,0.7684145269848078,0.7643787303309821,0.8465267132065938,0.96902215976379,0.96902215976379,0.8671968944210627,0.8720206042505694,0.9745061089560244,0.7428651987110635,0.964528572109646,0.8294573643410853,0.9473764490543014,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\roc_curves\epoch_010_roc.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\confusion_matrices\epoch_010_confusion_matrix.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\predictions\val_predictions_epoch_10.csv,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\metrics\epoch_010_detailed_metrics.json
15,0.0183147803882192,0.9611931393390716,81.59013251930845,0.9077263903741392,86.01036269430051,0.8727201079988537,0.8727201079988537,0.7919395426154653,0.7491580400276051,0.7637462919789919,0.761029074566633,0.8459247477307932,0.9711739937046294,0.9711739937046294,0.8803352400921405,0.8727201079988537,0.9732046397319396,0.7491580400276051,0.9656340725835596,0.8565891472868217,0.9428004881025016,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\roc_curves\epoch_015_roc.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\confusion_matrices\epoch_015_confusion_matrix.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\predictions\val_predictions_epoch_15.csv,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\metrics\epoch_015_detailed_metrics.json
20,0.0170712142584748,0.888903508664012,85.19876656006531,0.9365310594825548,89.11917098445595,0.8649565591203221,0.8649565591203221,0.7973831398889947,0.7774562558653467,0.8106583505164259,0.8089469218440652,0.8445371591189588,0.9701585223735382,0.9701585223735382,0.8335975457394669,0.8649565591203221,0.9795805999986368,0.7774562558653467,0.9770708810613498,0.935215946843854,0.977882855399634,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\roc_curves\epoch_020_roc.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\confusion_matrices\epoch_020_confusion_matrix.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\predictions\val_predictions_epoch_20.csv,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\metrics\epoch_020_detailed_metrics.json
25,0.0155559245450795,0.8343012918878748,87.24060337598527,1.0486597866592011,85.49222797927462,0.7074449070093669,0.7074449070093669,0.6807377629615105,0.6599882260596547,0.7585385312608673,0.7548872862520978,0.6833646008291746,0.9524814435188358,0.9524814435188358,0.7597110287904304,0.7074449070093669,0.9759196938198078,0.6599882260596547,0.9655687994151992,0.9180509413067552,0.9095485051860892,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\roc_curves\epoch_025_roc.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\confusion_matrices\epoch_025_confusion_matrix.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\predictions\val_predictions_epoch_25.csv,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\metrics\epoch_025_detailed_metrics.json
30,0.0138271429819347,0.7823788108244688,89.30744228304222,0.9636393408701208,86.52849740932642,0.8201555123157911,0.8201555123157911,0.7749914107056964,0.7810265131693702,0.7705387199569037,0.7667998884654708,0.7927665164217466,0.971053381631928,0.971053381631928,0.8965322945175986,0.8201555123157911,0.9726110041059556,0.7810265131693702,0.967257252774002,0.9050387596899224,0.927242220866382,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\roc_curves\epoch_030_roc.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\confusion_matrices\epoch_030_confusion_matrix.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\predictions\val_predictions_epoch_30.csv,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\metrics\epoch_030_detailed_metrics.json
35,0.0119513056750002,0.6800887069212157,92.4327027233196,1.0150810202168676,86.01036269430051,0.726985383954025,0.726985383954025,0.6923894907688233,0.6692121074474014,0.7697868820592266,0.7648784009385011,0.7037867785853947,0.9573910925056416,0.9573910925056416,0.787026733311321,0.726985383954025,0.9768013946313696,0.6692121074474014,0.9658307778639786,0.7954042081949058,0.9252593044539352,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\roc_curves\epoch_035_roc.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\confusion_matrices\epoch_035_confusion_matrix.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\predictions\val_predictions_epoch_35.csv,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\metrics\epoch_035_detailed_metrics.json
40,0.0100004999999999,0.6178349472302299,94.35786315144792,0.9322321254354684,91.70984455958548,0.9147382234490248,0.9147382234490248,0.8884671812252883,0.8747966722542994,0.8574710034123445,0.8559835836209309,0.9004992419166138,0.9646303968329728,0.9646303968329728,0.8944021453660683,0.9147382234490248,0.985761018467589,0.8747966722542994,0.9803829060843356,0.8831672203765227,0.9600366076876145,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\roc_curves\epoch_040_roc.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\confusion_matrices\epoch_040_confusion_matrix.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\predictions\val_predictions_epoch_40.csv,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\metrics\epoch_040_detailed_metrics.json
45,0.0080496943249997,0.5023076051135333,97.52479373281106,0.945143684822043,89.11917098445595,0.8986051405040952,0.8986051405040952,0.8738696707561673,0.8545544546320943,0.8158731192725512,0.8135608813652881,0.8789532876468419,0.9612798668861198,0.9612798668861198,0.8745949107325187,0.8986051405040952,0.9803481471427468,0.8545544546320943,0.9724955162142112,0.89562569213732,0.9377669310555216,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\roc_curves\epoch_045_roc.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\confusion_matrices\epoch_045_confusion_matrix.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\predictions\val_predictions_epoch_45.csv,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\metrics\epoch_045_detailed_metrics.json
50,0.0061738570180652,0.4512447017323465,99.0249187432286,0.9005695624672687,89.11917098445595,0.8923454304116325,0.8923454304116325,0.8250122866440858,0.7882100571626109,0.8149993626227087,0.8127944572748268,0.8727569552576304,0.9652737368205324,0.9652737368205324,0.8891948827267583,0.8923454304116325,0.980411524845998,0.7882100571626109,0.973393124340554,0.8923034330011074,0.9341061622940818,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\roc_curves\epoch_050_roc.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\confusion_matrices\epoch_050_confusion_matrix.png,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\predictions\val_predictions_epoch_50.csv,experiments\260506-2256_resnet50_diff-sd_full_lr_0.02\metrics\epoch_050_detailed_metrics.json
