,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,0,1,0,6,0,0
NV,5,110,1,0,6,1,0
BCC,0,1,12,0,1,1,0
AKIEC,0,0,0,3,5,0,0
BKL,0,2,0,0,19,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
