,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,17,1,1,0,2,0,0
NV,3,113,3,0,4,0,0
BCC,0,0,12,1,1,1,0
AKIEC,0,1,0,5,2,0,0
BKL,0,0,1,1,20,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
