,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,3,1,3,2,0,0
NV,3,116,3,0,1,0,0
BCC,1,1,11,1,0,1,0
AKIEC,0,1,0,6,1,0,0
BKL,1,0,0,2,18,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
