,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,3,0,1,2,1,0
NV,1,119,2,0,1,0,0
BCC,0,1,12,2,0,0,0
AKIEC,0,1,0,7,0,0,0
BKL,3,2,0,0,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
