,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,5,1,0,3,0,0
NV,2,116,3,0,2,0,0
BCC,0,1,11,2,1,0,0
AKIEC,0,1,1,3,3,0,0
BKL,1,0,1,2,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
