,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,4,0,0,4,0,0
NV,2,118,2,0,1,0,0
BCC,0,0,12,3,0,0,0
AKIEC,0,1,0,7,0,0,0
BKL,2,3,0,1,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
