,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,2,0,0,4,1,0
NV,0,119,2,0,1,1,0
BCC,0,0,13,1,0,1,0
AKIEC,0,1,0,7,0,0,0
BKL,3,6,0,1,11,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
