,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,2,0,0,7,0,0
NV,2,117,1,0,3,0,0
BCC,0,1,12,0,2,0,0
AKIEC,0,1,1,2,4,0,0
BKL,1,4,0,2,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,1,0,2
