,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,0,1,5,2,0,0
NV,4,105,4,2,2,4,2
BCC,1,1,8,4,0,1,0
AKIEC,0,1,0,5,2,0,0
BKL,0,0,1,2,19,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
