,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,0,0,3,0,0
NV,2,113,5,0,2,1,0
BCC,1,0,13,1,0,0,0
AKIEC,0,1,0,4,3,0,0
BKL,1,1,1,1,17,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
