,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,19,0,0,0,2,0,0
NV,5,114,3,0,1,0,0
BCC,1,0,10,2,2,0,0
AKIEC,1,1,1,4,1,0,0
BKL,3,0,0,1,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
