,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,2,0,3,3,0,0
NV,1,119,2,0,1,0,0
BCC,0,0,14,1,0,0,0
AKIEC,0,1,0,7,0,0,0
BKL,3,3,0,1,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,0,0,2
