,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,1,0,1,3,0,0
NV,2,118,2,0,1,0,0
BCC,0,1,12,1,1,0,0
AKIEC,0,1,1,4,2,0,0
BKL,1,2,0,3,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
