,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,0,13,1,0,7,0,0
NV,0,117,0,0,5,0,1
BCC,0,4,9,0,2,0,0
AKIEC,0,2,1,0,5,0,0
BKL,0,12,0,0,10,0,0
DF,0,1,0,0,0,0,0
VASC,0,3,0,0,0,0,0
