,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,4,0,0,4,0,0
NV,2,115,0,0,6,0,0
BCC,1,0,8,4,1,0,1
AKIEC,1,1,1,1,4,0,0
BKL,4,8,0,1,9,0,0
DF,0,0,0,1,0,0,0
VASC,0,1,1,0,0,0,1
