,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,0,16,0,1,4,0,0
NV,0,122,0,0,1,0,0
BCC,0,7,4,3,0,0,1
AKIEC,0,6,1,0,1,0,0
BKL,0,19,0,1,2,0,0
DF,0,1,0,0,0,0,0
VASC,0,3,0,0,0,0,0
