,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,8,7,0,0,6,0,0
NV,1,116,0,0,6,0,0
BCC,0,0,8,1,5,0,1
AKIEC,1,1,0,1,5,0,0
BKL,1,10,0,1,10,0,0
DF,0,0,0,1,0,0,0
VASC,0,2,0,0,0,0,1
