,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,8,6,0,0,7,0,0
NV,0,117,0,0,6,0,0
BCC,0,1,11,0,2,0,1
AKIEC,1,1,2,0,4,0,0
BKL,1,8,0,0,13,0,0
DF,0,1,0,0,0,0,0
VASC,0,2,1,0,0,0,0
