,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,9,6,0,0,6,0,0
NV,0,116,0,0,7,0,0
BCC,0,0,7,3,4,0,1
AKIEC,1,1,0,1,5,0,0
BKL,2,8,0,0,12,0,0
DF,0,0,0,1,0,0,0
VASC,0,2,1,0,0,0,0
