,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,5,10,0,0,6,0,0
NV,1,118,0,0,4,0,0
BCC,0,0,11,2,1,0,1
AKIEC,1,2,0,2,3,0,0
BKL,1,6,0,0,15,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
