,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,5,1,0,3,0,0
NV,1,115,2,0,5,0,0
BCC,0,0,11,3,0,0,1
AKIEC,0,1,3,3,1,0,0
BKL,2,4,1,1,13,1,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
