,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,4,0,0,4,0,0
NV,4,113,1,0,5,0,0
BCC,0,0,12,2,0,0,1
AKIEC,1,1,1,1,4,0,0
BKL,4,6,1,0,11,0,0
DF,0,1,0,0,0,0,0
VASC,0,1,2,0,0,0,0
