,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,7,1,0,2,0,0
NV,1,120,1,0,1,0,0
BCC,1,1,10,3,0,0,0
AKIEC,0,3,2,3,0,0,0
BKL,2,5,1,0,14,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
