,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,0,1,2,0,0
NV,0,119,2,0,2,0,0
BCC,0,0,13,1,1,0,0
AKIEC,0,1,0,6,1,0,0
BKL,1,1,2,1,17,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
