,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,5,1,1,2,0,0
NV,0,120,2,0,1,0,0
BCC,0,1,12,2,0,0,0
AKIEC,0,1,0,4,3,0,0
BKL,2,1,1,0,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
