,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,4,1,2,3,0,0
NV,5,107,4,0,3,2,2
BCC,0,0,10,3,0,1,1
AKIEC,2,2,0,1,3,0,0
BKL,2,1,1,1,14,2,1
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
