,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,3,0,0,1,1,0
NV,0,116,4,0,3,0,0
BCC,0,0,12,2,0,1,0
AKIEC,0,0,0,7,1,0,0
BKL,3,1,0,0,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
