epoch,lr,train_loss,train_acc,val_loss,val_acc,val_balanced_acc,val_macro_recall,val_macro_f1,val_macro_precision,val_auc_macro_ovr,val_mean_auc_all_diagnoses,val_mean_ap_all_diagnoses,val_mean_sensitivity,val_mean_specificity,val_mean_ppv,val_mean_npv,val_melanoma_auc80,val_malignant_vs_benign_auc,roc_curve_path,confusion_matrix_path,val_predictions_path,detailed_metrics_path
5,0.0297117888134082,1.0576138464376894,75.3968253781944,1.0421397735417817,88.60103626943005,0.8533591263556419,0.8533591263556419,0.8079315516613929,0.7897787542542839,0.9713194975414572,0.9713194975414572,0.8484337783495622,0.8533591263556419,0.973553987869559,0.7897787542542839,0.9745821067057509,0.9662236987818384,0.9536302623550944,experiments\260503-2253_resnet50_diff-ldm\roc_curves\epoch_005_roc.png,experiments\260503-2253_resnet50_diff-ldm\confusion_matrices\epoch_005_confusion_matrix.png,experiments\260503-2253_resnet50_diff-ldm\predictions\val_predictions_epoch_05.csv,experiments\260503-2253_resnet50_diff-ldm\metrics\epoch_005_detailed_metrics.json
10,0.028858231047903,0.8727993864716191,82.82203906272358,1.0328736472006288,81.34715025906736,0.8055300390666245,0.8055300390666245,0.7004320346589965,0.6685369041177918,0.9705039855445098,0.9705039855445098,0.8480535126710133,0.8055300390666245,0.9695103590342284,0.6685369041177918,0.9552062391631732,0.8970099667774085,0.9360890787065284,experiments\260503-2253_resnet50_diff-ldm\roc_curves\epoch_010_roc.png,experiments\260503-2253_resnet50_diff-ldm\confusion_matrices\epoch_010_confusion_matrix.png,experiments\260503-2253_resnet50_diff-ldm\predictions\val_predictions_epoch_10.csv,experiments\260503-2253_resnet50_diff-ldm\metrics\epoch_010_detailed_metrics.json
15,0.027472128449732,0.7542380483159216,87.46947496947497,1.1091460181023791,84.4559585492228,0.6852199194533688,0.6852199194533688,0.6548718920378116,0.6598334679674392,0.9642278979426538,0.9642278979426538,0.8709206494688938,0.6852199194533688,0.968576762439031,0.6598334679674392,0.9663363677736216,0.9177740863787376,0.9546979865771812,experiments\260503-2253_resnet50_diff-ldm\roc_curves\epoch_015_roc.png,experiments\260503-2253_resnet50_diff-ldm\confusion_matrices\epoch_015_confusion_matrix.png,experiments\260503-2253_resnet50_diff-ldm\predictions\val_predictions_epoch_15.csv,experiments\260503-2253_resnet50_diff-ldm\metrics\epoch_015_detailed_metrics.json
20,0.0256067481644076,0.6563220521178147,91.14774114774114,1.1302554700041063,80.82901554404145,0.663490429431196,0.663490429431196,0.6194869287492278,0.6033020336017005,0.9433778971084495,0.9433778971084495,0.7722689481556999,0.663490429431196,0.9659788367551312,0.6033020336017005,0.9532340739009604,0.9111295681063124,0.8877364246491762,experiments\260503-2253_resnet50_diff-ldm\roc_curves\epoch_020_roc.png,experiments\260503-2253_resnet50_diff-ldm\confusion_matrices\epoch_020_confusion_matrix.png,experiments\260503-2253_resnet50_diff-ldm\predictions\val_predictions_epoch_20.csv,experiments\260503-2253_resnet50_diff-ldm\metrics\epoch_020_detailed_metrics.json
25,0.0233337757101775,0.5708727216545916,94.08577531714434,1.1089037681490646,85.49222797927462,0.8259280208757561,0.8259280208757561,0.7485087091299016,0.7344987877947204,0.9388027940755788,0.9388027940755788,0.8356206071399969,0.8259280208757561,0.966399620192504,0.7344987877947204,0.9673074981745244,0.907530454042082,0.8941427699816961,experiments\260503-2253_resnet50_diff-ldm\roc_curves\epoch_025_roc.png,experiments\260503-2253_resnet50_diff-ldm\confusion_matrices\epoch_025_confusion_matrix.png,experiments\260503-2253_resnet50_diff-ldm\predictions\val_predictions_epoch_25.csv,experiments\260503-2253_resnet50_diff-ldm\metrics\epoch_025_detailed_metrics.json
30,0.0207405601437601,0.510184102661007,96.3598901005746,1.175583839416504,82.90155440414507,0.8072209149735282,0.8072209149735282,0.713151060013481,0.6782467532467533,0.9240641868700558,0.9240641868700558,0.8013856478927163,0.8072209149735282,0.9694609958886612,0.6782467532467533,0.9584911209438244,0.9205426356589148,0.8672971323978035,experiments\260503-2253_resnet50_diff-ldm\roc_curves\epoch_030_roc.png,experiments\260503-2253_resnet50_diff-ldm\confusion_matrices\epoch_030_confusion_matrix.png,experiments\260503-2253_resnet50_diff-ldm\predictions\val_predictions_epoch_30.csv,experiments\260503-2253_resnet50_diff-ldm\metrics\epoch_030_detailed_metrics.json
35,0.0179267572850809,0.467086338589334,97.81746030814482,1.1372234969559112,87.04663212435233,0.8295594069113232,0.8295594069113232,0.7568534953704181,0.7377559628805889,0.9207468274956494,0.9207468274956494,0.822135698180973,0.8295594069113232,0.9747857625792476,0.7377559628805889,0.9698157630300808,0.8615725359911406,0.8971934106162293,experiments\260503-2253_resnet50_diff-ldm\roc_curves\epoch_035_roc.png,experiments\260503-2253_resnet50_diff-ldm\confusion_matrices\epoch_035_confusion_matrix.png,experiments\260503-2253_resnet50_diff-ldm\predictions\val_predictions_epoch_35.csv,experiments\260503-2253_resnet50_diff-ldm\metrics\epoch_035_detailed_metrics.json
40,0.0150004999999999,0.4372032802547436,99.07661781730232,1.1684627798554812,86.52849740932642,0.8203738479870885,0.8203738479870885,0.803506177231016,0.8073232771369417,0.9080964094168804,0.9080964094168804,0.7864510139356672,0.8203738479870885,0.9764180709264216,0.8073232771369417,0.9686707408575276,0.9000553709856035,0.8857535082367297,experiments\260503-2253_resnet50_diff-ldm\roc_curves\epoch_040_roc.png,experiments\260503-2253_resnet50_diff-ldm\confusion_matrices\epoch_040_confusion_matrix.png,experiments\260503-2253_resnet50_diff-ldm\predictions\val_predictions_epoch_40.csv,experiments\260503-2253_resnet50_diff-ldm\metrics\epoch_040_detailed_metrics.json
45,0.012074242714919,0.4196299802470993,99.61080586080584,1.1761171546007068,86.01036269430051,0.8219044602319864,0.8219044602319864,0.7621925232390349,0.728411684933424,0.918802517298552,0.918802517298552,0.8032145590829752,0.8219044602319864,0.973192554643596,0.728411684933424,0.967286434725621,0.9183277962347728,0.8946003660768761,experiments\260503-2253_resnet50_diff-ldm\roc_curves\epoch_045_roc.png,experiments\260503-2253_resnet50_diff-ldm\confusion_matrices\epoch_045_confusion_matrix.png,experiments\260503-2253_resnet50_diff-ldm\predictions\val_predictions_epoch_45.csv,experiments\260503-2253_resnet50_diff-ldm\metrics\epoch_045_detailed_metrics.json
50,0.009260439856239838,0.41488744786079695,99.67185591254042,1.1257220290485441,88.60103626943005,0.8470473777093986,0.8470473777093986,0.7704459927104302,0.7478074306645734,0.922126302766608,0.922126302766608,0.8038330814921687,0.8470473777093986,0.9797028171203622,0.7478074306645734,0.9735503655117326,0.8961794019933553,0.8889566809029897,experiments\260503-2253_resnet50_diff-ldm\roc_curves\epoch_050_roc.png,experiments\260503-2253_resnet50_diff-ldm\confusion_matrices\epoch_050_confusion_matrix.png,experiments\260503-2253_resnet50_diff-ldm\predictions\val_predictions_epoch_50.csv,experiments\260503-2253_resnet50_diff-ldm\metrics\epoch_050_detailed_metrics.json
