,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,3,0,1,3,0,0
NV,0,120,2,0,1,0,0
BCC,0,0,13,2,0,0,0
AKIEC,0,1,1,6,0,0,0
BKL,2,2,0,2,15,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
