epoch,train_loss,train_fid,train_kid_mean,train_kid_std,val_fid,val_kid_mean,val_kid_std,train_precision,train_recall,val_precision,val_recall,sample_dir,train_fid_json_path,val_fid_json_path,train_per_class_json_path,val_per_class_json_path,train_generated_dir,val_generated_dir,train_per_class_generated_dir,val_per_class_generated_dir,checkpoint_path,diffusers_model_index_copy_path
5,0.0278011831596042,373.6044921875,0.4497652649879455,0.0200268775224685,,,,0.0,0.0,,,,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_005_train_fid.json,,,,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_005_train_generated,,,,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\checkpoints\last.pth.tar,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\metadata\diffusers_pipeline_model_index.json
20,0.0204895441843704,137.93429565429688,0.0992890745401382,0.0189189072698354,,,,0.353515625,0.1357421875,,,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\samples\epoch_020,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_020_train_fid.json,,,,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_020_train_generated,,,,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\checkpoints\last.pth.tar,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\metadata\diffusers_pipeline_model_index.json
40,0.0193165097329201,123.43937683105467,0.0779435336589813,0.0148889441043138,,,,0.2021484375,0.3291015625,,,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\samples\epoch_040,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_040_train_fid.json,,,,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_040_train_generated,,,,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\checkpoints\last.pth.tar,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\metadata\diffusers_pipeline_model_index.json
80,0.016955263176086276,115.11019897460938,0.06649990379810333,0.016017815098166466,,,,0.1982421875,0.4931640625,,,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\samples\epoch_080,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\fid\epoch_080_train_fid.json,,,,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\fid_generated_images\epoch_080_train_generated,,,,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\checkpoints\last.pth.tar,experiments\20260415_021917_ddpm_cond_all_all_labels_res128_bs20_seed42\metadata\diffusers_pipeline_model_index.json
