,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,4,0,0,3,0,0
NV,1,119,2,0,1,0,0
BCC,1,1,10,3,0,0,0
AKIEC,0,1,1,5,1,0,0
BKL,2,2,0,1,17,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,0,0,0,0,2
