,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,1,0,1,4,0,0
NV,0,113,2,2,3,3,0
BCC,0,0,8,5,0,2,0
AKIEC,0,1,0,5,2,0,0
BKL,2,3,0,1,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
