,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,6,0,1,1,0,0
NV,1,119,2,0,1,0,0
BCC,1,0,12,2,0,0,0
AKIEC,0,1,0,7,0,0,0
BKL,3,1,0,0,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
