,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,18,0,0,0,3,0,0
NV,8,111,2,0,2,0,0
BCC,1,0,9,2,3,0,0
AKIEC,0,0,0,4,4,0,0
BKL,4,0,0,0,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
