,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,2,1,0,2,0,0
NV,3,114,2,0,4,0,0
BCC,0,0,12,1,0,2,0
AKIEC,0,1,1,4,2,0,0
BKL,1,1,1,1,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
