,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,3,0,0,2,0,0
NV,3,113,3,1,3,0,0
BCC,1,0,12,2,0,0,0
AKIEC,0,1,2,4,1,0,0
BKL,2,0,1,1,17,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
