,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,18,0,1,0,2,0,0
NV,7,107,5,1,3,0,0
BCC,0,0,13,1,0,1,0
AKIEC,0,1,0,3,4,0,0
BKL,2,2,1,1,15,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
