,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,1,0,0,3,1,0
NV,3,111,4,1,4,0,0
BCC,1,0,12,2,0,0,0
AKIEC,0,0,0,7,1,0,0
BKL,2,1,0,1,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
