,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,0,0,1,3,1,1
NV,9,98,6,0,4,6,0
BCC,0,0,12,3,0,0,0
AKIEC,0,0,0,7,1,0,0
BKL,2,0,0,1,18,1,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
