,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,16,1,0,1,2,1,0
NV,8,105,5,0,3,2,0
BCC,0,0,13,2,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,3,0,1,1,17,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
