,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,0,1,2,0,0
NV,1,119,2,0,1,0,0
BCC,0,1,12,1,1,0,0
AKIEC,1,2,1,3,1,0,0
BKL,0,5,0,3,14,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
