,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,4,0,1,2,0,0
NV,0,120,2,0,1,0,0
BCC,0,1,13,1,0,0,0
AKIEC,0,3,1,4,0,0,0
BKL,2,4,0,2,13,1,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
