epoch,train_loss,train_acc,lr,val_loss,val_acc,val_balanced_acc,val_macro_recall,val_macro_f1,val_macro_precision,val_mcc,val_cohen_kappa,val_mean_youden_index,val_auc_macro_ovr,val_mean_auc_all_diagnoses,val_mean_ap_all_diagnoses,val_mean_sensitivity,val_mean_specificity,val_mean_ppv,val_mean_npv,val_melanoma_auc80,val_malignant_vs_benign_auc,roc_curve_path,confusion_matrix_path,val_predictions_path,detailed_metrics_path
5,0.8594237854048662,74.07888167367479,0.0004914984936591,0.8064268759495236,0.7512953367875648,0.3155768737650271,0.3155768737650271,0.3104017911320142,0.4461858218177733,0.5335577862214456,0.515024604753429,0.2526422070272479,0.9472108040968428,0.9472108040968428,0.6657483997092359,0.3155768737650271,0.9370653332622207,0.4461858218177733,0.95516652440955,0.8914728682170543,0.9336485661989018,experiments\260607-0952_resnet50_noaug_lr_0.0005\roc_curves\epoch_005_roc.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_005_confusion_matrix.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_05.csv,experiments\260607-0952_resnet50_noaug_lr_0.0005\metrics\epoch_005_detailed_metrics.json
10,0.7342633389617227,80.00998503008427,0.0004665733382442,0.6969771681671934,0.8082901554404145,0.4235391495844457,0.4235391495844457,0.4373454959902305,0.4652930402930403,0.6393217236733776,0.6329478283217682,0.3725612150688848,0.9641839488434673,0.9641839488434673,0.723529528998509,0.4235391495844457,0.9490220654844392,0.4652930402930403,0.9638094311031798,0.8704318936877076,0.9473764490543016,experiments\260607-0952_resnet50_noaug_lr_0.0005\roc_curves\epoch_010_roc.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_010_confusion_matrix.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_10.csv,experiments\260607-0952_resnet50_noaug_lr_0.0005\metrics\epoch_010_detailed_metrics.json
15,0.6528618957183389,83.78432350558634,0.000426923141906,0.6178111517367585,0.8860103626943006,0.6714229150640302,0.6714229150640302,0.676176212420452,0.6921848539536953,0.7942934825433221,0.7924426846556192,0.6449621750341896,0.9715389421271948,0.9715389421271948,0.8120407975102456,0.6714229150640302,0.9735392599701596,0.6921848539536953,0.9783608775214836,0.8873200442967886,0.9536302623550944,experiments\260607-0952_resnet50_noaug_lr_0.0005\roc_curves\epoch_015_roc.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_015_confusion_matrix.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_15.csv,experiments\260607-0952_resnet50_noaug_lr_0.0005\metrics\epoch_015_detailed_metrics.json
20,0.5998319425049629,86.06090864923318,0.00037525,0.5791679534269738,0.8756476683937824,0.6780808332202061,0.6780808332202061,0.6714204729510852,0.6663619118352971,0.7793299313306343,0.7791762013729977,0.6523843238112145,0.9770714957392584,0.9770714957392584,0.8217756648479401,0.6780808332202061,0.9743034905910084,0.6663619118352971,0.9733503694783112,0.9219269102990032,0.9620195241000612,experiments\260607-0952_resnet50_noaug_lr_0.0005\roc_curves\epoch_020_roc.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_020_confusion_matrix.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_20.csv,experiments\260607-0952_resnet50_noaug_lr_0.0005\metrics\epoch_020_detailed_metrics.json
25,0.5614788196114261,87.50873688551646,0.000315075351753,0.5937744922588526,0.8601036269430051,0.6439782343092447,0.6439782343092447,0.6561411149825783,0.6766996750853451,0.7423214796312844,0.7389278557114228,0.6061505860860297,0.9780975876836766,0.9780975876836766,0.8251843101344409,0.6439782343092447,0.962172351776785,0.6766996750853451,0.9722792813129564,0.9091915836101884,0.9554606467358144,experiments\260607-0952_resnet50_noaug_lr_0.0005\roc_curves\epoch_025_roc.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_025_confusion_matrix.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_25.csv,experiments\260607-0952_resnet50_noaug_lr_0.0005\metrics\epoch_025_detailed_metrics.json
30,0.5291349575749291,88.71692462069835,0.0002505,0.6438242975294282,0.8290155440414507,0.5813332428315007,0.5813332428315007,0.6044420909878925,0.6495967778870868,0.678996772077555,0.6691256688659151,0.5313822817768069,0.9746337584075851,0.9746337584075851,0.808767934154804,0.5813332428315007,0.9500490389453062,0.6495967778870868,0.9683788516489428,0.9186046511627908,0.9426479560707748,experiments\260607-0952_resnet50_noaug_lr_0.0005\roc_curves\epoch_030_roc.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_030_confusion_matrix.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_30.csv,experiments\260607-0952_resnet50_noaug_lr_0.0005\metrics\epoch_030_detailed_metrics.json
35,0.5047395640739607,90.10484273132538,0.0001859246482469,0.5877768684545329,0.8652849740932642,0.6451396744950753,0.6451396744950753,0.6586734693877551,0.6839990382117759,0.7518767478178181,0.7474838969404187,0.608205812171766,0.9797678719499562,0.9797678719499562,0.8364481434312713,0.6451396744950753,0.9630661376766908,0.6839990382117759,0.9745518493663464,0.9216500553709857,0.9551555826723612,experiments\260607-0952_resnet50_noaug_lr_0.0005\roc_curves\epoch_035_roc.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_035_confusion_matrix.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_35.csv,experiments\260607-0952_resnet50_noaug_lr_0.0005\metrics\epoch_035_detailed_metrics.json
40,0.4938670577433963,90.57413878267072,0.00012575,0.5834510962580152,0.8963730569948186,0.8408087847112238,0.8408087847112238,0.840316239346918,0.8443500066693345,0.8142533285956636,0.8136256095794505,0.817266850773723,0.976358745925002,0.976358745925002,0.8270644367477505,0.8408087847112238,0.9764580660624992,0.8443500066693345,0.978687431718016,0.8718161683277963,0.9514948139109212,experiments\260607-0952_resnet50_noaug_lr_0.0005\roc_curves\epoch_040_roc.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_040_confusion_matrix.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_40.csv,experiments\260607-0952_resnet50_noaug_lr_0.0005\metrics\epoch_040_detailed_metrics.json
45,0.4821762019434513,91.22316526202518,7.407685809395643e-05,0.5880936433614227,0.8756476683937824,0.6748223901534006,0.6748223901534006,0.6772100632813706,0.681938863591249,0.7745832238934356,0.7737618442903195,0.6455048403249773,0.9775423330226852,0.9775423330226852,0.8239224804327288,0.6748223901534006,0.9706824501715768,0.681938863591249,0.9752519084417072,0.8995016611295681,0.9501220256253814,experiments\260607-0952_resnet50_noaug_lr_0.0005\roc_curves\epoch_045_roc.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_045_confusion_matrix.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_45.csv,experiments\260607-0952_resnet50_noaug_lr_0.0005\metrics\epoch_045_detailed_metrics.json
50,0.4767804371197701,91.31303046422188,3.442666175578255e-05,0.5828547570371875,0.8911917098445595,0.8312849751874143,0.8312849751874143,0.8324764913755912,0.8359466453247967,0.8046374949721079,0.8042501811156726,0.8069124764658603,0.9784769657940088,0.9784769657940088,0.8324584380593212,0.8312849751874143,0.975627501278446,0.8359466453247967,0.9778479140927842,0.8983942414174971,0.9533251982916412,experiments\260607-0952_resnet50_noaug_lr_0.0005\roc_curves\epoch_050_roc.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\confusion_matrices\epoch_050_confusion_matrix.png,experiments\260607-0952_resnet50_noaug_lr_0.0005\predictions\val_predictions_epoch_50.csv,experiments\260607-0952_resnet50_noaug_lr_0.0005\metrics\epoch_050_detailed_metrics.json
