,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,8,8,0,1,4,0,0
NV,1,116,1,0,5,0,0
BCC,0,0,10,2,2,0,1
AKIEC,0,2,1,2,3,0,0
BKL,1,9,2,0,10,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
