,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,8,0,0,2,0,0
NV,1,115,0,0,7,0,0
BCC,0,0,9,4,1,0,1
AKIEC,1,2,0,3,2,0,0
BKL,0,11,0,0,11,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,1,1,0,0,1
