,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,2,0,0,5,0,0
NV,3,117,2,0,1,0,0
BCC,1,0,12,2,0,0,0
AKIEC,0,1,2,3,2,0,0
BKL,2,2,0,1,17,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
