,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,12,3,0,0,6,0,0
NV,6,114,2,0,1,0,0
BCC,0,0,8,3,2,2,0
AKIEC,0,1,1,3,3,0,0
BKL,0,4,0,2,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
