,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,3,0,0,3,0,0
NV,1,119,2,0,1,0,0
BCC,0,1,12,2,0,0,0
AKIEC,1,1,1,4,1,0,0
BKL,1,3,0,2,16,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
