,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,5,0,0,3,0,0
NV,2,118,2,0,1,0,0
BCC,0,0,13,2,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,2,2,0,0,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
