,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,5,0,0,2,1,0
NV,3,115,3,0,2,0,0
BCC,0,0,11,4,0,0,0
AKIEC,0,1,0,6,1,0,0
BKL,2,1,0,0,19,0,0
DF,0,0,0,0,0,1,0
VASC,0,1,0,0,0,0,2
