,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,3,0,4,2,0,1
NV,3,117,2,0,1,0,0
BCC,0,0,13,2,0,0,0
AKIEC,0,1,0,7,0,0,0
BKL,3,2,1,1,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
