,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,14,3,0,0,4,0,0
NV,3,117,2,0,1,0,0
BCC,0,1,9,3,1,1,0
AKIEC,0,2,1,2,3,0,0
BKL,0,5,0,3,14,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,0,0,3
