,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,6,12,1,0,2,0,0
NV,0,117,2,0,4,0,0
BCC,0,0,12,2,0,0,1
AKIEC,0,5,2,1,0,0,0
BKL,0,13,0,1,8,0,0
DF,0,0,0,1,0,0,0
VASC,0,2,0,0,0,0,1
