,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,6,6,0,1,8,0,0
NV,0,116,2,0,5,0,0
BCC,0,2,7,3,2,0,1
AKIEC,0,2,0,1,5,0,0
BKL,1,4,0,0,17,0,0
DF,0,0,0,0,1,0,0
VASC,0,1,1,0,1,0,0
