,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,7,0,0,4,0,0
NV,1,115,2,0,5,0,0
BCC,0,0,10,5,0,0,0
AKIEC,1,1,0,3,3,0,0
BKL,4,6,1,0,11,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,2,0,0,0,1
