,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,17,1,1,0,2,0,0
NV,10,100,7,0,2,4,0
BCC,0,0,13,0,0,2,0
AKIEC,0,1,3,3,1,0,0
BKL,1,0,3,0,18,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
