,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,15,2,0,0,3,1,0
NV,0,120,2,0,1,0,0
BCC,0,0,14,1,0,0,0
AKIEC,0,2,1,5,0,0,0
BKL,3,4,1,1,13,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
