,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,11,5,0,0,4,1,0
NV,0,121,2,0,0,0,0
BCC,0,0,14,1,0,0,0
AKIEC,0,2,0,6,0,0,0
BKL,3,3,0,1,15,0,0
DF,0,0,0,0,0,1,0
VASC,0,0,0,0,0,0,3
