,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,8,5,0,0,8,0,0
NV,2,117,1,0,3,0,0
BCC,0,1,12,0,2,0,0
AKIEC,0,1,3,0,4,0,0
BKL,0,4,0,0,18,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,1,0,2
