,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,7,8,1,0,5,0,0
NV,4,113,2,0,4,0,0
BCC,1,0,9,4,1,0,0
AKIEC,1,2,0,3,2,0,0
BKL,0,6,0,1,15,0,0
DF,0,0,0,1,0,0,0
VASC,0,0,1,1,0,0,1
