,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,13,3,0,0,4,0,1
NV,3,117,2,0,1,0,0
BCC,1,0,11,3,0,0,0
AKIEC,1,1,2,3,1,0,0
BKL,2,2,0,2,16,0,0
DF,0,0,0,0,0,1,0
VASC,0,1,0,0,0,0,2
