,MEL,NV,BCC,AKIEC,BKL,DF,VASC
MEL,10,7,0,0,4,0,0
NV,2,118,1,0,2,0,0
BCC,0,2,9,0,4,0,0
AKIEC,0,3,1,1,3,0,0
BKL,0,7,0,0,15,0,0
DF,0,0,0,0,1,0,0
VASC,0,0,0,0,1,0,2
